date,fips,abbr,State/Territory/Federal Entity,Doses Distributed,Doses Administered,Distributed per 100K,Administered per 100K,Administered Moderna,Administered Pfizer,Administered J&J,Administered Dose 1,Administered Dose 2,Distributed Moderna,Distributed Pfizer,Distributed J&J,Additional Doses,Additional Doses Moderna,Additional Doses Pfizer,Additional Doses Janssen,Total Cases,Confirmed Cases,Probable Cases,New Cases,Cases Last 7 Days,Deaths Last 7 Days,Case Rate per 100K Last 7 Days,Death Rate per 100K Last 7 Days,Total Deaths,Confirmed Deaths,Probable Deaths,New Deaths,Death Rate per 100K,Case Rate per 100K,Tests per 100K Last 7 Days,Tests Last 7 Days,Tests per 100K Last 30 Days,Tests Last 30 Days,Tests per 100K,Total Tests
4/12/2021,47,TN,Tennessee,4635700,3286379,67881,48123,1475078,1705484,101757,2068289,,2043900,2293200,298600,,,,,824274,682727,141547,923,7775,90,16.3,0.2,12012,9641,2371,8,175,12070,747.38,51040,4633.64,316439,94885.19,6479875
4/12/2021,48,TX,Texas,19312495,15151731,66604,52255,6757886,7857358,535799,9401590,,8108300,9734595,1469600,,,,,2817869,0,0,1725,22239,290,11,0.1,48211,,,26,166,9718,1140.62,330732,5822.5,1688285,79946.18,23181098
4/12/2021,49,UT,Utah,1954460,1663511,60963,51888,743819,856809,62883,1019919,,879900,945360,129200,,,,,390104,390104,0,344,2763,26,12.3,0.1,2159,2098,61,0,67,12168,1797.5,57627,8465.89,271413,117908.25,3780089
4/12/2021,51,VA,Virginia,5965125,5124981,69886,60043,2220241,2714317,189170,3329016,,2586500,2998125,380500,,,,,636862,496623,140239,1310,10691,126,17.9,0.2,10486,8794,1692,14,122,7461,1550.2,132318,7041.39,601019,84583.01,7219599
4/12/2021,,VA2,Veterans Health,5511825,4452371,0,0,2333900,2009661,108808,2534219,,2652200,2413125,446500,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2021,78,VI,Virgin Islands,62540,50551,59744,48291,17742,32561,248,28609,,20500,41340,700,,,,,2971,0,0,0,32,0,4.4,0,26,,,0,24,2838,786.27,823,3562.56,3729,24138.26,25266
4/12/2021,50,VT,Vermont,515960,427958,82687,68584,195499,216479,15704,264954,,234100,243360,38500,,,,,21202,0,0,237,1053,2,24.1,0.1,231,,,0,37,3398,9875.01,61619,44329.15,276609,235677.71,1470603
4/12/2021,53,WA,Washington,5514040,4526964,72411,59449,1959136,2399429,165332,2830574,,2380400,2775240,358400,,,,,377464,0,0,1234,8152,44,15.3,0.1,5322,,,0,69,4957,1673.08,127403,8274.92,630126,61304.17,4668247
4/12/2021,55,WI,Wisconsin,3999985,3710175,68700,63722,1621589,1932823,155350,2311782,,1766900,1966185,266900,,,,,645514,585308,60206,613,6287,40,15.4,0.1,7380,6677,703,1,126,11087,2485.95,144743,11457.51,667106,146800.07,8547337
4/12/2021,54,WV,West Virginia,1386215,1025629,77349,57229,494126,513149,18354,601709,,665400,627315,93500,,,,,146169,115388,30781,415,2713,50,21.6,0.4,2745,,,3,153,8156,2456.77,44029,10188.45,182592,136200.21,2440908
4/12/2021,56,WY,Wyoming,450525,310765,77843,53695,151820,148835,9938,180275,,216200,205725,28600,,,,,56873,48133,8740,0,426,1,10.5,0,701,701,0,0,121,9827,1491.99,8635,9074.07,52517,125268.03,725000
4/12/2021,,LTC,Long Term Care,,7766645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,,US,United States,250998265,194791836,75603,58673,86221076,100891617,7517671,123917385,,107481800,125875815,17640650,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,2,AK,Alaska,722835,499742,98809,68313,223667,262602,13401,284110,,309900,361335,51600,,,,,62681,0,0,134,1201,1,23.5,0,310,,,0,42,8568,6008.24,43953,26516.76,193982,287892.06,2106060
4/14/2021,1,AL,Alabama,3493380,2168891,71247,44234,1041038,1057148,70705,1426530,,1513100,1736280,244000,,,,,520503,404194,116309,282,2239,70,6.5,0.2,10722,8442,2280,10,218,10616,720.25,35315,4194.72,205675,86755,4253758
4/14/2021,5,AR,Arkansas,2243300,1508295,74336,49980,711225,745875,50848,965352,,997300,1088100,157900,,,,,332446,0,0,224,1185,21,5.6,0.1,5673,,,8,187,11016,832.29,25117,4429.28,133667,87442.69,2638849
4/14/2021,60,AS,American Samoa,43810,34786,78669,62465,7661,27125,0,19632,,12400,30810,600,,,,,0,0,0,0,0,0,0,0,0,,,0,,0,,,,,,
4/14/2021,4,AZ,Arizona,5444665,4250790,74803,58400,1857421,2270961,120217,2604648,,2402900,2668965,372800,,,,,850846,789737,61109,610,4741,115,9.3,0.2,17105,15177,1928,19,235,11690,1347.6,98088,6696.34,487408,96971.8,7058303
4/14/2021,,BP2,Bureau of Prisons,137790,128487,0,0,49572,77215,1700,75510,,52800,78390,6600,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,6,CA,California,30837670,23721226,78046,60035,10650523,12125214,943137,15797249,,13160600,15417870,2259200,,,,,3604395,0,0,1568,20565,717,7.4,0.3,59258,,,9,149,9122,1690.85,668094,10318.2,4076949,120720.37,47699302
4/14/2021,8,CO,Colorado,4308370,3527781,74815,61260,1634260,1755292,137248,2276754,,1926600,2091570,290200,,,,,481494,451251,30243,1904,11240,36,27.9,0.1,6168,5434,734,11,107,8361,2850.26,164139,11714.38,674600,117777.15,6782475
4/14/2021,9,CT,Connecticut,3201205,2572005,89788,72140,1078588,1380619,112609,1629882,,1296800,1684605,219800,,,,,325689,299908,25781,1118,7960,44,31.9,0.2,7974,6558,1416,17,223,9135,6162.62,219715,26137.11,931863,227493.38,8110792
4/14/2021,11,DC,District of Columbia,653655,471911,92619,66867,179316,275181,17414,263823,,268100,341055,44500,,,,,46016,0,0,113,782,11,15.8,0.2,1085,,,1,153,6520,5859.45,41353,24778.07,174871,240474.3,1697145
4/14/2021,,DD2,Dept of Defense,3112880,2378801,0,0,1071925,1252934,53543,1508083,,1274600,1673880,164400,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,10,DE,Delaware,761005,599682,78151,61584,243486,333840,22180,382813,,320600,389805,50600,,,,,99135,92852,6283,210,2329,20,34.2,0.3,1587,1448,139,6,162,10181,3926.72,38237,18400.66,179179,190104.89,1851173
4/14/2021,12,FL,Florida,16827365,12302529,78348,57280,5463479,6311938,509203,7633413,,7112800,8370765,1343800,,,,,2094670,0,0,8925,43023,340,28.6,0.2,34120,,,64,158,9753,2500,536944,10770.9,2313346,123240.64,26469301
4/14/2021,64,FM,Federated States of Micronesia,63200,28337,60979,27341,28247,0,90,17383,,61600,0,1600,,,,,1,1,0,0,0,0,0,0,0,,,0,,1,,,,,,
4/14/2021,13,GA,Georgia,7539135,5061522,71007,47672,2351721,2576037,133475,3290515,,3263500,3777735,497900,,,,,1076644,863814,212830,1913,9973,310,13.4,0.4,19548,17033,2515,25,184,10140,663.94,70493,4294.57,455973,71624.19,7604643
4/14/2021,66,GU,Guam,140740,105497,84902,63641,43433,60971,1093,66748,,53200,76440,11100,,,,,7851,0,0,4,25,0,2.2,0,136,,,0,82,4736,310.07,514,4835.01,8015,56255.05,93254
4/14/2021,15,HI,Hawaii,1202300,881413,84916,62252,311039,457669,18945,533673,,492800,639600,69900,,,,,29917,0,0,62,606,4,6.1,0,468,,,0,33,2113,2491.96,35283,11097.05,157120,90033.84,1274764
4/14/2021,19,IA,Iowa,2331755,1970222,73905,62446,942468,941268,86367,1227309,,1048300,1121055,162400,,,,,357739,0,0,561,3667,22,16.6,0.1,5857,,,0,185,11338,1542.63,48671,6622.74,208952,103095.05,3252721
4/14/2021,16,ID,Idaho,1214365,917256,67953,51328,416433,471513,28924,552313,,533200,598065,83100,,,,,183910,147614,36296,219,1728,26,13.8,0.2,2000,1742,258,4,111,10291,1341.7,23977,6104.65,109094,79438.69,1419621
4/14/2021,,IH2,Indian Health Svc,1642125,1111526,78842,53367,621191,472154,18181,666415,,883700,685425,73000,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,17,IL,Illinois,9692575,7582133,76489,59835,3338570,3955477,284292,4964094,,4099600,4883775,709200,,,,,1285398,1285398,0,3193,23731,153,26.8,0.2,23826,21540,2286,17,188,10144,3270.91,414484,13360.46,1693014,134440.65,17036078
4/14/2021,18,IN,Indiana,4640750,3443028,68933,51143,1469617,1847410,120314,2109358,,1984900,2318550,337300,,,,,700775,0,0,952,8250,83,17.5,0.2,13167,12762,405,16,195,10409,726.49,48909,7406.37,498613,115816.81,7797041
4/14/2021,20,KS,Kansas,2225795,1688602,76401,57962,802483,834217,51420,1115228,,1017800,1064895,143100,,,,,304719,246330,58389,0,1492,11,7.3,0.1,4930,,,0,169,10460,1084.02,31581,5245.74,152825,96167.42,2801659
4/14/2021,21,KY,Kentucky,3298245,2653617,73825,59396,1203231,1346945,103204,1656702,,1417100,1659645,221500,,,,,434148,329470,104678,796,4307,58,13.8,0.2,6261,5668,593,3,140,9718,698.42,31203,6404.52,286133,87397.62,3904640
4/14/2021,22,LA,Louisiana,3421430,2355526,73598,50670,1060133,1207520,86930,1397631,,1484200,1714830,222400,,,,,450279,0,0,452,3324,81,10.2,0.3,10255,9376,879,14,220,9686,1423.47,66174,7256.08,337320,132248.84,6147976
4/14/2021,25,MA,Massachusetts,5610090,4800301,81394,69645,2157249,2444951,198033,3124643,,2437400,2796690,376000,,,,,632558,622662,9896,1401,13129,75,27.2,0.2,17276,17068,208,7,250,9178,8695.22,599318,37762.17,2602759,284849.58,19633266
4/14/2021,24,MD,Maryland,4640710,3765018,76761,62276,1657980,1925110,179635,2427307,,1962200,2366910,311600,,,,,430351,0,0,1552,11296,115,26.7,0.3,8493,8307,186,9,140,7118,3643.66,220284,15148.29,915817,158910.69,9607232
4/14/2021,23,ME,Maine,1074270,947441,79918,70483,421579,459364,66415,616642,,482000,512070,80200,,,,,55375,41800,13575,547,2696,10,28.7,0.1,757,733,24,4,56,4120,2244.44,30170,8575.58,115274,91067.78,1224144
4/14/2021,,MH,Marshall Islands,51300,23445,87823,40137,23442,0,3,13451,,40500,0,10800,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,26,MI,Michigan,7643000,5697977,76531,57055,2528600,2952745,215407,3609519,,3280800,3841500,520700,,,,,841234,756564,84670,10277,55111,177,78.8,0.3,17657,16586,1071,44,176,8423,3084.29,308024,11583.71,1156849,122943.67,12278209
4/14/2021,27,MN,Minnesota,4033140,3543372,71514,62830,1547261,1809968,185923,2254554,,1731300,2034240,267600,,,,,545404,0,0,1358,14742,73,37.3,0.2,7040,6577,463,3,124,9671,4572.32,257862,19104.23,1077408,187120.99,10552935
4/14/2021,29,MO,Missouri,4443455,3263224,72399,53169,1316509,1841058,105323,1976497,,1884100,2283255,276100,,,,,585727,0,0,853,4563,116,10.6,0.3,8625,,,3,140,9544,1182.43,72571,5427.68,333120,88583.44,5436745
4/14/2021,69,MP,Northern Mariana Islands,62910,33791,110597,59405,4370,29378,43,19445,,17800,42510,2600,,,,,160,160,0,0,0,0,0,0,2,2,0,0,3,0,432.42,246,2685.93,1528,54022.75,30733
4/14/2021,28,MS,Mississippi,2119115,1392708,71203,46796,680829,667972,43051,844054,,954700,1013415,151000,,,,,308111,188633,119478,275,1500,39,7.2,0.2,7122,4922,2200,0,239,10353,244.68,7282,1650.52,49122,44732.24,1331298
4/14/2021,30,MT,Montana,856275,643288,80117,60189,313867,309048,20215,392616,,388600,406575,61100,,,,,106426,98830,7596,173,1021,23,13.7,0.3,1526,1526,0,2,142,9958,1558.79,16660,7711.52,82419,103281.04,1103845
4/14/2021,37,NC,North Carolina,7783060,5844600,74209,55726,2468564,3148793,226914,3642553,,3255700,3983460,543900,,,,,936425,805940,130485,1364,12995,116,17.7,0.2,12305,10864,1441,15,117,8928,1673.19,175486,7803.04,818389,98978.39,10380937
4/14/2021,38,ND,North Dakota,561930,499005,73738,65481,219985,257547,21473,281652,,258500,271830,31600,,,,,105215,97902,7313,176,1048,6,19.7,0.1,1474,,,1,193,13807,1776.23,13536,8121.39,61890,170629.29,1300301
4/14/2021,31,NE,Nebraska,1470820,1208422,76035,62470,525306,633214,47772,753296,,622300,751920,96600,,,,,214682,0,0,0,1897,43,14,0.3,2226,,,0,115,11098,1287.01,24896,5905.79,114242,95597.98,1849255
4/14/2021,33,NH,New Hampshire,1039375,1008027,76441,74135,442914,517219,47867,732717,,468100,488475,82800,,,,,89605,0,0,376,3095,8,32.5,0.1,1257,,,0,92,6590,3656.22,49714,15479.54,210477,129566.94,1761736
4/14/2021,34,NJ,New Jersey,6636645,5874832,74719,66142,2604470,3006947,262940,3862780,,2811800,3379545,445300,,,,,959921,842408,117513,4848,26185,245,42.1,0.4,24945,22372,2573,49,280,10807,3623.49,321845,15972.42,1418701,136344.61,12110387
4/14/2021,35,NM,New Mexico,1791315,1530389,85430,72986,680740,803246,44429,951067,,762700,904215,124400,,,,,194164,0,0,177,1391,28,9.5,0.2,3988,,,9,190,9260,1397.68,29307,6388.12,133948,95593.35,2004429
4/14/2021,32,NV,Nevada,2142040,1709620,69543,55504,717319,924753,67548,1060196,,916400,1078740,146900,,,,,308755,0,0,412,3103,42,14.4,0.2,5339,,,7,173,10024,2159.57,66518,7577.05,233385,101686.21,3132094
4/14/2021,,NY,New York State,15145335,12633362,77854,64941,5523032,6560708,547506,7856472,,6400700,7792785,951850,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,39,OH,Ohio,8774035,6847460,75062,58580,3035719,3535711,270102,4223049,,3736400,4503135,534500,,,,,1043729,880898,162831,2340,14929,173,18.3,0.2,18917,18917,0,90,161,8929,1841.99,215312,8211.77,959882,94987.37,11103169
4/14/2021,40,OK,Oklahoma,3277215,2356622,82821,59556,1078792,1214407,63389,1417964,,1493900,1590615,192700,,,,,444288,350659,93629,406,2382,25,8.6,0.1,6700,5671,1029,3,169,11228,563.76,22308,2586.5,102347,54381.7,2151868
4/14/2021,41,OR,Oregon,3150545,2415448,74698,57269,1086716,1240350,87034,1534466,,1377400,1546545,226600,,,,,171398,171398,0,548,3740,19,12.7,0.1,2446,2446,0,5,57,4064,2039.77,86032,8446.43,356248,99628,4202047
4/14/2021,42,PA,Pennsylvania,10014035,7936989,78222,61998,3444406,4201595,290788,5204337,,4232400,4932135,849500,,,,,1082062,916923,165139,6638,32407,235,36.2,0.3,25472,,,66,198,8452,2472.39,316515,9856.55,1261835,100201.45,12827778
4/14/2021,72,PR,Puerto Rico,2539250,1391068,79508,43557,569271,782918,38616,896839,,1099000,1253850,186400,,,,,117366,104779,12587,988,7133,35,31.9,0.2,2174,1854,320,12,68,3675,590.19,18849,2103.21,67170,16270.94,519644
4/14/2021,44,RI,Rhode Island,833545,733129,78684,69205,325555,374692,32858,446220,,360400,419445,53700,,,,,142774,0,0,420,3225,8,43.5,0.1,2640,,,2,249,13477,8486.53,89903,36897.53,390878,255654.68,2708306
4/14/2021,,RP,Republic of Palau,24600,16012,137376,89418,15814,1,197,8924,,20800,0,3800,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,45,SC,South Carolina,3646715,2734788,70828,53116,1070492,1570522,92719,1702386,,1502700,1887015,257000,,,,,564931,472786,92145,814,6198,24,17.2,0.1,9304,,,0,180,10972,1724.49,88789,8114.74,417805,103007.24,5303548
4/14/2021,46,SD,South Dakota,764525,603930,86420,68267,282458,303684,17775,367699,,357300,353925,53300,,,,,120154,0,0,262,1474,9,23.8,0.2,1947,1586,361,0,220,13582,1145.19,10131,4471.44,39557,65641.68,580705
4/14/2021,47,TN,Tennessee,4826180,3320761,70670,48626,1485243,1727447,103934,2087718,,2096500,2403180,326500,,,,,826371,684161,142210,1457,8363,55,17.5,0.1,12022,9648,2374,7,176,12101,747.38,51040,4633.64,316439,94885.19,6479875
4/14/2021,48,TX,Texas,20671965,15610120,71293,53836,6931677,8080927,596825,9670695,,8591700,10496265,1584000,,,,,2826806,0,0,5421,22543,352,11.1,0.2,48273,,,54,166,9749,1188.41,344591,5872.22,1702701,80456.84,23329169
4/14/2021,49,UT,Utah,2064210,1755776,64387,54766,773592,902812,79372,1079644,,940100,986310,137800,,,,,390647,390647,0,358,2833,85,12.6,0.4,2222,2161,61,63,69,12185,1767.71,56672,8322.41,266813,118487.33,3798654
4/14/2021,51,VA,Virginia,6431875,5268328,75354,61722,2264840,2795521,206628,3405033,,2720800,3296475,414600,,,,,640211,498643,141568,1301,11056,95,18.5,0.2,10510,8815,1695,4,123,7501,1571.67,134150,7050.55,601801,85162.14,7269031
4/14/2021,,VA2,Veterans Health,5764865,4497264,0,0,2352292,2030675,114295,2550370,,2735600,2509065,520200,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,78,VI,Virgin Islands,63340,52972,60508,50604,18079,34596,297,29893,,21300,41340,700,,,,,3005,0,0,0,60,0,8.2,0,26,,,0,24,2871,374.5,392,19518.11,20430,25153.81,26329
4/14/2021,50,VT,Vermont,538360,440821,86277,70646,198636,222640,19269,273837,,243100,255060,40200,,,,,21388,0,0,97,1015,4,23.2,0.1,233,,,0,37,3428,9804.82,61181,43277.37,270046,238842.67,1490352
4/14/2021,53,WA,Washington,5740920,4641399,75391,60952,1994447,2458938,184897,2898988,,2462100,2885220,393600,,,,,379083,0,0,1131,8431,41,15.8,0.1,5340,,,11,70,4978,1561.62,118916,8252.91,628450,62202.94,4736687
4/14/2021,55,WI,Wisconsin,4322845,3759176,74245,64564,1636397,1958706,163656,2338649,,1888500,2151045,283300,,,,,647091,586632,60459,1127,6387,45,15.7,0.1,7394,6690,704,11,126,11114,2541.55,147980,11100.22,646303,147597.4,8593761
4/14/2021,54,WV,West Virginia,1441565,1036782,80438,57851,499158,518821,18803,606808,,666100,679965,95500,,,,,146790,115830,30960,328,2780,40,22.2,0.3,2747,,,2,153,8191,2239.16,40129,10236.6,183455,136963.04,2454579
4/14/2021,56,WY,Wyoming,460205,317111,79516,54792,154133,151704,11101,183741,,218400,210405,31400,,,,,57070,48287,8783,82,451,2,11.1,0.1,703,703,0,2,121,9861,1531.03,8861,8671.31,50186,125938.26,728879
4/14/2021,,LTC,Long Term Care,,7770764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,,US,United States,255400665,198317040,76929,59735,87539652,102877491,7736781,125822868,,109906600,127853115,17640950,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,2,AK,Alaska,729305,499815,99694,68323,223723,262617,13403,284193,,315200,362505,51600,,,,,62876,0,0,195,1181,1,23.1,0,310,,,0,42,8595,6057.32,44312,26142.21,191242,288571.99,2111034
4/15/2021,1,AL,Alabama,3516420,2207392,71717,45020,1057002,1079327,71063,1442051,,1533800,1738620,244000,,,,,520780,404401,116379,277,2178,76,6.4,0.2,10728,8446,2282,6,218,10621,741.52,36358,4079.31,200016,87390.99,4284942
4/15/2021,5,AR,Arkansas,2251270,1535135,74600,50869,722263,759770,52739,978137,,1004100,1089270,157900,,,,,332666,0,0,220,1161,21,5.5,0.1,5680,,,7,188,11023,829.11,25021,4291.43,129507,87528.45,2641437
4/15/2021,60,AS,American Samoa,43810,34786,78669,62465,7661,27125,0,19633,,12400,30810,600,,,,,0,0,0,0,0,0,0,0,0,,,0,,0,,,,,,
4/15/2021,4,AZ,Arizona,5476875,4306602,75245,59167,1879896,2300920,123541,2635334,,2431600,2672475,372800,,,,,851265,790076,61189,419,4410,92,8.7,0.2,17109,15182,1927,4,235,11695,1333.56,97066,6554.09,477054,97133.79,7070094
4/15/2021,,BP2,Bureau of Prisons,137790,128630,0,0,49645,77285,1700,75587,,52800,78390,6600,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,6,CA,California,31427050,24242205,79538,61354,10821688,12403172,1014933,16125197,,13452800,15715050,2259200,,,,,3606882,0,0,2487,20823,713,7.5,0.3,59372,,,114,150,9128,2625.32,1037323,11252.66,4446178,121654.84,48068531
4/15/2021,8,CO,Colorado,4417200,3583563,76704,62228,1656177,1788569,137811,2312508,,1943000,2184000,290200,,,,,483818,453257,30561,2324,11651,33,28.9,0.1,6172,5438,734,4,107,8402,2883.62,166060,11540.12,664565,118275.42,6811169
4/15/2021,9,CT,Connecticut,3247275,2612551,91080,73277,1092230,1404777,115348,1654786,,1341700,1685775,219800,,,,,327298,301324,25974,1609,8531,49,34.2,0.2,7984,6568,1416,10,223,9180,6152.38,219350,26126.87,931498,227483.15,8110427
4/15/2021,11,DC,District of Columbia,662395,481913,93857,68284,182106,281156,18651,270051,,274500,343395,44500,,,,,46209,0,0,193,881,12,17.8,0.2,1088,,,3,154,6548,5963.73,42089,24477.4,172749,241273.31,1702784
4/15/2021,,DD2,Dept of Defense,3187380,2419476,0,0,1084848,1274989,59240,1533348,,1349100,1673880,164400,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,10,DE,Delaware,792825,612195,81419,62869,247237,341777,23004,388589,,333700,408525,50600,,,,,99515,93154,6361,380,2473,24,36.3,0.4,1591,1451,140,4,163,10220,3982.79,38783,17779.98,173135,191109.96,1860960
4/15/2021,12,FL,Florida,17004215,12550868,79171,58437,5552448,6463030,516902,7768818,,7225300,8435115,1343800,,,,,2101365,0,0,6695,44006,342,29.3,0.2,34164,,,44,159,9784,2538.93,545304,10618.34,2280579,123598.44,26546147
4/15/2021,64,FM,Federated States of Micronesia,63200,28337,60979,27341,28247,0,90,17385,,61600,0,1600,,,,,1,1,0,0,0,0,0,0,0,,,0,,1,,,,,,
4/15/2021,13,GA,Georgia,7828695,5157520,73734,48576,2390114,2631699,135415,3333309,,3391600,3939195,497900,,,,,1078379,864895,213484,1735,10180,295,13.7,0.4,19600,17072,2528,52,184,10157,664.7,70574,4296.62,456190,71651.59,7607552
4/15/2021,66,GU,Guam,140740,107691,84902,64965,43810,62706,1175,67747,,53200,76440,11100,,,,,7856,0,0,5,28,0,2.4,0,136,,,0,82,4739,299.81,497,4806.66,7968,56274.96,93287
4/15/2021,15,HI,Hawaii,1235470,895171,87259,63224,314717,467573,19121,540705,,501300,664170,70000,,,,,29984,0,0,67,600,6,6.1,0.1,470,,,2,33,2118,2563.16,36291,11520.32,163113,90875.31,1286678
4/15/2021,19,IA,Iowa,2402035,2001742,76133,63445,952761,960144,88718,1243854,,1067100,1172535,162400,,,,,358395,0,0,656,3573,21,16.2,0.1,5857,,,0,185,11359,1526.46,48161,6499.51,205064,103247.47,3257530
4/15/2021,16,ID,Idaho,1226365,929172,68625,51994,420746,478630,29399,556985,,545200,598065,83100,,,,,184347,147950,36397,437,1816,26,14.5,0.2,2006,1747,259,6,112,10316,1340.07,23948,5990.38,107052,79581.83,1422179
4/15/2021,,IH2,Indian Health Svc,1648525,1124678,79149,53998,628218,478039,18421,671522,,890100,685425,73000,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,17,IL,Illinois,9951575,7723702,78533,60952,3389006,4039559,291221,5041287,,4253300,4989075,709200,,,,,1288934,1288934,0,3536,23477,163,26.5,0.2,23865,21570,2295,39,188,10172,3415.67,432828,13868.5,1757391,139551.53,17683720
4/15/2021,18,IN,Indiana,4699940,3509410,69813,52129,1494105,1886879,122508,2146247,,2035900,2326740,337300,,,,,701971,0,0,1196,8261,88,17.5,0.2,13187,12782,405,20,195,10427,558.88,37625,7084.08,476916,115899.16,7802585
4/15/2021,20,KS,Kansas,2272425,1720398,78001,59053,814301,852484,53130,1129765,,1053900,1075425,143100,,,,,305320,246931,58389,601,1553,20,7.6,0.1,4944,,,14,169,10480,1101.53,32091,5217.84,152012,96775.15,2819364
4/15/2021,21,KY,Kentucky,3327845,2704303,74487,60530,1226626,1373000,104434,1677218,,1446700,1659645,221500,,,,,434922,329906,105016,774,4062,62,13,0.2,6285,5688,597,14,140,9735,545,24349,6181.79,276182,87427.26,3905964
4/15/2021,22,LA,Louisiana,3428000,2394289,73740,51503,1078084,1226578,88682,1410511,,1489600,1716000,222400,,,,,450673,0,0,394,3018,79,9.3,0.2,10264,9385,879,9,220,9694,1430.87,66518,6989.38,324922,132388.89,6154487
4/15/2021,25,MA,Massachusetts,5768250,4895087,83689,71020,2189531,2500054,205434,3183694,,2480900,2911350,376000,,,,,634562,624666,9896,2004,12841,68,26.6,0.1,17290,17082,208,14,250,9207,8253.87,568898,36894.94,2542985,285484.5,19677028
4/15/2021,24,MD,Maryland,4847330,3837451,80178,63474,1685391,1967577,182128,2467587,,2056500,2479230,311600,,,,,431795,0,0,1444,9972,102,23.6,0.2,8512,8326,186,19,140,7142,3672.32,222017,15118.65,914025,159861.72,9664728
4/15/2021,23,ME,Maine,1117280,966930,83118,71933,428883,468556,69406,629163,,498100,538980,80200,,,,,55953,42185,13768,578,2954,10,31.4,0.1,758,734,24,1,56,4162,2301.13,30932,8556.46,115017,91349.65,1227933
4/15/2021,,MH,Marshall Islands,51300,23566,87823,40344,23563,0,3,13499,,40500,0,10800,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,26,MI,Michigan,7657840,5805782,76679,58134,2572859,3011928,219769,3669807,,3293300,3843840,520700,,,,,850583,764519,86064,9349,55091,184,78.8,0.3,17694,16619,1075,37,177,8517,3149.04,314490,11592.74,1157750,123679.4,12351685
4/15/2021,27,MN,Minnesota,4110150,3597769,72880,63794,1566410,1839308,191829,2286384,,1781400,2061150,267600,,,,,547101,0,0,1697,14443,70,36.6,0.2,7056,6593,463,16,125,9701,4596.08,259202,18970.74,1069880,187626.67,10581454
4/15/2021,29,MO,Missouri,4491775,3310684,73187,53943,1334580,1866461,109307,2000338,,1890300,2325375,276100,,,,,586636,0,0,909,4746,120,11.1,0.3,8630,,,5,140,9558,1212.8,74435,5293.93,324911,89218.77,5475738
4/15/2021,69,MP,Northern Mariana Islands,62910,34303,110597,60306,4381,29879,43,19715,,17800,42510,2600,,,,,161,161,0,1,1,0,0.3,0,2,2,0,0,3,0,432.42,246,2685.93,1528,54022.75,30733
4/15/2021,28,MS,Mississippi,2153055,1410771,72344,47403,688841,677506,43568,851908,,986300,1015755,151000,,,,,308521,188856,119665,410,1670,38,8,0.2,7127,4926,2201,5,239,10366,253.05,7531,1612.59,47993,44790.2,1333023
4/15/2021,30,MT,Montana,859975,655446,80463,61327,317510,316834,20937,397682,,392300,406575,61100,,,,,106631,98794,7837,205,1033,11,13.8,0.2,1526,1526,0,0,142,9977,1716.26,18343,7489.86,80050,103481.08,1105983
4/15/2021,37,NC,North Carolina,7895410,5936385,75280,56601,2505712,3198953,231391,3676993,,3362200,3989310,543900,,,,,938784,807504,131280,2359,13974,113,19,0.2,12325,10880,1445,20,117,8951,1714.97,179868,7675.52,805015,99182.18,10402310
4/15/2021,38,ND,North Dakota,579200,504937,76004,66259,222023,261293,21621,283076,,262900,284700,31600,,,,,105380,97981,7399,165,1016,7,19.1,0.1,1475,,,1,193,13828,1790.54,13645,7678.77,58517,170689.92,1300763
4/15/2021,31,NE,Nebraska,1482380,1228445,76632,63505,533720,644002,48561,762206,,624500,761280,96600,,,,,215074,0,0,392,2289,43,16.9,0.3,2226,,,0,115,11118,1256.09,24298,5715.7,110565,95734.25,1851891
4/15/2021,33,NH,New Hampshire,1066805,1050144,78458,77233,456631,544569,48917,764629,,473300,510705,82800,,,,,89983,0,0,378,3048,11,32,0.1,1261,,,4,92,6618,3694.61,50236,15472.18,210377,130025.94,1767977
4/15/2021,34,NJ,New Jersey,6902305,5978301,77709,67307,2647328,3065357,265141,3922518,,2927700,3529305,445300,,,,,963484,845201,118283,3563,25505,257,41,0.4,25006,22414,2592,61,281,10847,3625.11,321989,15752.91,1399203,136723.45,12144037
4/15/2021,35,NM,New Mexico,1837785,1551199,87646,73978,689756,814413,45042,964280,,772900,940485,124400,,,,,194378,0,0,214,1389,33,9.5,0.2,3996,,,8,190,9270,1470.36,30831,6257.64,131212,95851.31,2009838
